participant;IP;task;SS;SL;SP;DS;DL;DP;taskname
70;172.56.10.146;SPDS;0;0;1;0;0;0;SA9_Rep2
70;172.56.10.146;SPDS;0;0;1;0;0;0;SA9_Rep3
70;172.56.10.146;SSSP;0;0;1;0;0;0;SA10
70;172.56.10.146;SSSP;0;0;1;0;0;0;SA10_Rep2
70;172.56.10.146;SSSP;0;0;1;0;0;0;SA10_Rep3
70;172.56.10.146;SLDS;0;1;0;0;0;0;SA11
70;172.56.10.146;SLDS;0;0;0;0;0;0;SA11_Rep2
70;172.56.10.146;SLDS;0;1;0;0;0;0;SA11_Rep3
70;172.56.10.146;DPDS;0;0;0;0;0;1;SA12
70;172.56.10.146;DPDS;0;0;0;0;0;1;SA12_Rep2
70;172.56.10.146;DPDS;0;0;0;0;0;1;SA12_Rep3
70;172.56.10.146;DLDS;0;0;0;1;0;0;SA13
70;172.56.10.146;DLDS;0;0;0;0;1;0;SA13_Rep2
70;172.56.10.146;DLDS;0;0;0;0;0;0;SA13_Rep3
71;173.245.108.38;DPDL;0;0;0;0;0;1;SA2
71;173.245.108.38;DPDL;0;0;0;0;0;1;SA2_Rep2
71;173.245.108.38;DPDL;0;0;0;0;0;1;SA2_Rep3
71;173.245.108.38;SSDL;1;0;0;0;0;0;SA3
71;173.245.108.38;SSDL;0;0;0;0;1;0;SA3_Rep2
71;173.245.108.38;SSDL;0;0;0;0;1;0;SA3_Rep3
71;173.245.108.38;SSDP;0;0;0;0;0;1;SA4
71;173.245.108.38;SSDP;0;0;0;0;0;1;SA4_Rep2
71;173.245.108.38;SSDP;0;0;0;0;0;1;SA4_Rep3
71;173.245.108.38;SLDP;0;0;0;0;0;1;SA5
71;173.245.108.38;SLDP;0;0;0;0;0;1;SA5_Rep2
71;173.245.108.38;SLDP;0;0;0;0;0;1;SA5_Rep3
71;173.245.108.38;SPDL;0;0;1;0;0;0;SA6
71;173.245.108.38;SPDL;0;0;0;0;1;0;SA6_Rep2
71;173.245.108.38;SPDL;0;0;0;0;1;0;SA6_Rep3
71;173.245.108.38;SLSS;1;0;0;0;0;0;SA7
71;173.245.108.38;SLSS;1;0;0;0;0;0;SA7_Rep2
71;173.245.108.38;SLSS;1;0;0;0;0;0;SA7_Rep3
71;173.245.108.38;SPSL;0;0;1;0;0;0;SA8
71;173.245.108.38;SPSL;0;0;1;0;0;0;SA8_Rep2
71;173.245.108.38;SPSL;0;1;0;0;0;0;SA8_Rep3
71;173.245.108.38;SPDS;0;0;0;1;0;0;SA9
71;173.245.108.38;SPDS;0;0;0;1;0;0;SA9_Rep2
71;173.245.108.38;SPDS;0;0;0;1;0;0;SA9_Rep3
71;173.245.108.38;SSSP;1;0;0;0;0;0;SA10
71;173.245.108.38;SSSP;1;0;0;0;0;0;SA10_Rep2
71;173.245.108.38;SSSP;1;0;0;0;0;0;SA10_Rep3
71;173.245.108.38;SLDS;0;0;0;1;0;0;SA11
71;173.245.108.38;SLDS;0;0;0;1;0;0;SA11_Rep2
71;173.245.108.38;SLDS;0;0;0;1;0;0;SA11_Rep3
71;173.245.108.38;DPDS;0;0;0;0;0;1;SA12
71;173.245.108.38;DPDS;0;0;0;0;0;1;SA12_Rep2
71;173.245.108.38;DPDS;0;0;0;0;0;1;SA12_Rep3
71;173.245.108.38;DLDS;0;0;0;1;0;0;SA13
71;173.245.108.38;DLDS;0;0;0;1;0;0;SA13_Rep2
71;173.245.108.38;DLDS;0;0;0;1;0;0;SA13_Rep3
72;184.57.127.183;DPDL;0;0;0;0;1;0;SA2
72;184.57.127.183;DPDL;0;0;0;0;1;0;SA2_Rep2
72;184.57.127.183;DPDL;0;0;0;0;0;1;SA2_Rep3
72;184.57.127.183;SSDL;1;0;0;0;0;0;SA3
72;184.57.127.183;SSDL;0;0;0;0;1;0;SA3_Rep2
72;184.57.127.183;SSDL;0;0;0;0;1;0;SA3_Rep3
72;184.57.127.183;SSDP;1;0;0;0;0;0;SA4
72;184.57.127.183;SSDP;0;0;0;0;0;1;SA4_Rep2
72;184.57.127.183;SSDP;0;0;0;0;0;1;SA4_Rep3
72;184.57.127.183;SLDP;0;1;0;0;0;0;SA5
72;184.57.127.183;SLDP;0;1;0;0;0;0;SA5_Rep2
72;184.57.127.183;SLDP;0;0;0;0;0;1;SA5_Rep3
72;184.57.127.183;SPDL;0;0;1;0;0;0;SA6
72;184.57.127.183;SPDL;0;0;1;0;0;0;SA6_Rep2
72;184.57.127.183;SPDL;0;0;1;0;0;0;SA6_Rep3
72;184.57.127.183;SLSS;0;1;0;0;0;0;SA7
72;184.57.127.183;SLSS;0;1;0;0;0;0;SA7_Rep2
72;184.57.127.183;SLSS;0;1;0;0;0;0;SA7_Rep3
72;184.57.127.183;SPSL;0;0;1;0;0;0;SA8
72;184.57.127.183;SPSL;0;0;1;0;0;0;SA8_Rep2
72;184.57.127.183;SPSL;0;0;1;0;0;0;SA8_Rep3
72;184.57.127.183;SPDS;0;0;1;0;0;0;SA9
72;184.57.127.183;SPDS;0;0;1;0;0;0;SA9_Rep2
72;184.57.127.183;SPDS;0;0;0;1;0;0;SA9_Rep3
72;184.57.127.183;SSSP;0;0;1;0;0;0;SA10
72;184.57.127.183;SSSP;0;0;1;0;0;0;SA10_Rep2
72;184.57.127.183;SSSP;0;0;1;0;0;0;SA10_Rep3
72;184.57.127.183;SLDS;0;1;0;0;0;0;SA11
72;184.57.127.183;SLDS;0;0;0;1;0;0;SA11_Rep2
72;184.57.127.183;SLDS;0;0;0;1;0;0;SA11_Rep3
72;184.57.127.183;DPDS;0;0;0;1;0;0;SA12
72;184.57.127.183;DPDS;0;0;0;1;0;0;SA12_Rep2
72;184.57.127.183;DPDS;0;0;0;0;0;1;SA12_Rep3
72;184.57.127.183;DLDS;0;0;0;0;1;0;SA13
72;184.57.127.183;DLDS;0;0;0;0;1;0;SA13_Rep2
72;184.57.127.183;DLDS;0;0;0;1;0;0;SA13_Rep3
73;71.197.84.104;DPDL;0;0;0;0;0;1;SA2
73;71.197.84.104;DPDL;0;0;0;0;0;1;SA2_Rep2
73;71.197.84.104;DPDL;0;0;0;0;0;1;SA2_Rep3
73;71.197.84.104;SSDL;0;0;0;0;1;0;SA3
73;71.197.84.104;SSDL;0;0;0;0;1;0;SA3_Rep2
73;71.197.84.104;SSDL;0;0;0;0;1;0;SA3_Rep3
73;71.197.84.104;SSDP;0;0;0;0;0;1;SA4
73;71.197.84.104;SSDP;0;0;0;0;0;1;SA4_Rep2
73;71.197.84.104;SSDP;0;0;0;0;0;1;SA4_Rep3
73;71.197.84.104;SLDP;0;0;0;0;0;1;SA5
73;71.197.84.104;SLDP;0;0;0;0;0;1;SA5_Rep2
73;71.197.84.104;SLDP;0;0;0;0;0;1;SA5_Rep3
73;71.197.84.104;SPDL;0;0;1;0;0;0;SA6
73;71.197.84.104;SPDL;0;0;1;0;0;0;SA6_Rep2
73;71.197.84.104;SPDL;0;0;1;0;0;0;SA6_Rep3
73;71.197.84.104;SLSS;0;1;0;0;0;0;SA7
73;71.197.84.104;SLSS;1;0;0;0;0;0;SA7_Rep2
73;71.197.84.104;SLSS;0;1;0;0;0;0;SA7_Rep3
73;71.197.84.104;SPSL;0;0;1;0;0;0;SA8
73;71.197.84.104;SPSL;0;0;1;0;0;0;SA8_Rep2
73;71.197.84.104;SPSL;0;0;1;0;0;0;SA8_Rep3
73;71.197.84.104;SPDS;0;0;1;0;0;0;SA9
73;71.197.84.104;SPDS;0;0;1;0;0;0;SA9_Rep2
73;71.197.84.104;SPDS;0;0;1;0;0;0;SA9_Rep3
73;71.197.84.104;SSSP;0;0;1;0;0;0;SA10
73;71.197.84.104;SSSP;0;0;1;0;0;0;SA10_Rep2
73;71.197.84.104;SSSP;0;0;1;0;0;0;SA10_Rep3
73;71.197.84.104;SLDS;0;0;0;1;0;0;SA11
73;71.197.84.104;SLDS;0;0;0;1;0;0;SA11_Rep2
73;71.197.84.104;SLDS;0;0;0;1;0;0;SA11_Rep3
73;71.197.84.104;DPDS;0;0;0;0;0;1;SA12
73;71.197.84.104;DPDS;0;0;0;0;0;1;SA12_Rep2
73;71.197.84.104;DPDS;0;0;0;0;0;1;SA12_Rep3
73;71.197.84.104;DLDS;0;0;0;0;1;0;SA13
73;71.197.84.104;DLDS;0;0;0;1;0;0;SA13_Rep2
73;71.197.84.104;DLDS;0;0;0;1;0;0;SA13_Rep3
74;73.6.190.148;DPDL;0;0;0;0;0;1;SA2
74;73.6.190.148;DPDL;0;0;0;0;0;1;SA2_Rep2
74;73.6.190.148;DPDL;0;0;0;0;0;1;SA2_Rep3
74;73.6.190.148;SSDL;0;0;0;0;1;0;SA3
74;73.6.190.148;SSDL;1;0;0;0;0;0;SA3_Rep2
74;73.6.190.148;SSDL;0;0;0;0;1;0;SA3_Rep3
74;73.6.190.148;SSDP;0;0;0;0;0;1;SA4
74;73.6.190.148;SSDP;1;0;0;0;0;0;SA4_Rep2
74;73.6.190.148;SSDP;0;0;0;0;0;1;SA4_Rep3
74;73.6.190.148;SLDP;0;0;0;0;0;1;SA5
74;73.6.190.148;SLDP;0;1;0;0;0;0;SA5_Rep2
74;73.6.190.148;SLDP;0;0;0;0;0;1;SA5_Rep3
74;73.6.190.148;SPDL;0;0;1;0;0;0;SA6
74;73.6.190.148;SPDL;0;0;1;0;0;0;SA6_Rep2
74;73.6.190.148;SPDL;0;0;1;0;0;0;SA6_Rep3
74;73.6.190.148;SLSS;1;0;0;0;0;0;SA7
74;73.6.190.148;SLSS;1;0;0;0;0;0;SA7_Rep2
74;73.6.190.148;SLSS;0;1;0;0;0;0;SA7_Rep3
74;73.6.190.148;SPSL;0;0;1;0;0;0;SA8
74;73.6.190.148;SPSL;0;0;1;0;0;0;SA8_Rep2
74;73.6.190.148;SPSL;0;0;1;0;0;0;SA8_Rep3
74;73.6.190.148;SPDS;0;0;1;0;0;0;SA9
74;73.6.190.148;SPDS;0;0;1;0;0;0;SA9_Rep2
74;73.6.190.148;SPDS;0;0;1;0;0;0;SA9_Rep3
74;73.6.190.148;SSSP;0;0;1;0;0;0;SA10
74;73.6.190.148;SSSP;0;0;1;0;0;0;SA10_Rep2
74;73.6.190.148;SSSP;0;0;1;0;0;0;SA10_Rep3
74;73.6.190.148;SLDS;0;1;0;0;0;0;SA11
74;73.6.190.148;SLDS;0;0;0;1;0;0;SA11_Rep2
74;73.6.190.148;SLDS;0;0;0;0;0;0;SA11_Rep3
74;73.6.190.148;DPDS;0;0;0;0;0;1;SA12
74;73.6.190.148;DPDS;0;0;0;0;0;1;SA12_Rep2
74;73.6.190.148;DPDS;0;0;0;0;0;1;SA12_Rep3
74;73.6.190.148;DLDS;0;0;0;1;0;0;SA13
74;73.6.190.148;DLDS;0;0;0;1;0;0;SA13_Rep2
74;73.6.190.148;DLDS;0;0;0;1;0;0;SA13_Rep3
75;173.13.40.74;DPDL;0;0;0;0;0;1;SA2
75;173.13.40.74;DPDL;0;0;0;0;0;1;SA2_Rep2
75;173.13.40.74;DPDL;0;0;0;0;0;1;SA2_Rep3
75;173.13.40.74;SSDL;1;0;0;0;0;0;SA3
75;173.13.40.74;SSDL;0;0;0;0;1;0;SA3_Rep2
75;173.13.40.74;SSDL;0;0;0;0;1;0;SA3_Rep3
75;173.13.40.74;SSDP;1;0;0;0;0;0;SA4
75;173.13.40.74;SSDP;0;0;0;0;0;1;SA4_Rep2
75;173.13.40.74;SSDP;0;0;0;0;0;1;SA4_Rep3
75;173.13.40.74;SLDP;0;0;0;0;0;1;SA5
75;173.13.40.74;SLDP;0;0;0;0;0;1;SA5_Rep2
75;173.13.40.74;SLDP;0;1;0;0;0;0;SA5_Rep3
75;173.13.40.74;SPDL;0;0;1;0;0;0;SA6
75;173.13.40.74;SPDL;0;0;1;0;0;0;SA6_Rep2
75;173.13.40.74;SPDL;0;0;1;0;0;0;SA6_Rep3
75;173.13.40.74;SLSS;1;0;0;0;0;0;SA7
75;173.13.40.74;SLSS;1;0;0;0;0;0;SA7_Rep2
75;173.13.40.74;SLSS;0;1;0;0;0;0;SA7_Rep3
75;173.13.40.74;SPSL;0;0;1;0;0;0;SA8
75;173.13.40.74;SPSL;0;0;1;0;0;0;SA8_Rep2
75;173.13.40.74;SPSL;0;0;1;0;0;0;SA8_Rep3
75;173.13.40.74;SPDS;0;0;0;1;0;0;SA9
75;173.13.40.74;SPDS;0;0;0;1;0;0;SA9_Rep2
75;173.13.40.74;SPDS;0;0;0;1;0;0;SA9_Rep3
75;173.13.40.74;SSSP;1;0;0;0;0;0;SA10
75;173.13.40.74;SSSP;0;0;1;0;0;0;SA10_Rep2
75;173.13.40.74;SSSP;0;0;0;0;0;0;SA10_Rep3
75;173.13.40.74;SLDS;0;0;0;1;0;0;SA11
75;173.13.40.74;SLDS;0;0;0;1;0;0;SA11_Rep2
75;173.13.40.74;SLDS;0;0;0;1;0;0;SA11_Rep3
75;173.13.40.74;DPDS;0;0;0;0;0;1;SA12
75;173.13.40.74;DPDS;0;0;0;0;0;1;SA12_Rep2
75;173.13.40.74;DPDS;0;0;0;1;0;0;SA12_Rep3
75;173.13.40.74;DLDS;0;0;0;1;0;0;SA13
75;173.13.40.74;DLDS;0;0;0;1;0;0;SA13_Rep2
75;173.13.40.74;DLDS;0;0;0;1;0;0;SA13_Rep3
76;98.157.201.152;DPDL;0;0;0;0;1;0;SA2
76;98.157.201.152;DPDL;0;0;0;0;1;0;SA2_Rep2
76;98.157.201.152;DPDL;0;0;0;0;1;0;SA2_Rep3
76;98.157.201.152;SSDL;0;0;0;0;1;0;SA3
76;98.157.201.152;SSDL;0;0;0;0;1;0;SA3_Rep2
76;98.157.201.152;SSDL;0;0;0;0;1;0;SA3_Rep3
76;98.157.201.152;SSDP;0;0;0;0;0;1;SA4
76;98.157.201.152;SSDP;1;0;0;0;0;0;SA4_Rep2
76;98.157.201.152;SSDP;1;0;0;0;0;0;SA4_Rep3
76;98.157.201.152;SLDP;0;1;0;0;0;0;SA5
76;98.157.201.152;SLDP;0;1;0;0;0;0;SA5_Rep2
76;98.157.201.152;SLDP;0;1;0;0;0;0;SA5_Rep3
76;98.157.201.152;SPDL;0;0;0;0;1;0;SA6
76;98.157.201.152;SPDL;0;0;0;0;1;0;SA6_Rep2
76;98.157.201.152;SPDL;0;0;0;0;1;0;SA6_Rep3
76;98.157.201.152;SLSS;1;0;0;0;0;0;SA7
76;98.157.201.152;SLSS;1;0;0;0;0;0;SA7_Rep2
76;98.157.201.152;SLSS;0;1;0;0;0;0;SA7_Rep3
76;98.157.201.152;SPSL;0;1;0;0;0;0;SA8
76;98.157.201.152;SPSL;0;1;0;0;0;0;SA8_Rep2
76;98.157.201.152;SPSL;0;1;0;0;0;0;SA8_Rep3
76;98.157.201.152;SPDS;0;0;0;1;0;0;SA9
76;98.157.201.152;SPDS;0;0;0;1;0;0;SA9_Rep2
76;98.157.201.152;SPDS;0;0;0;1;0;0;SA9_Rep3
76;98.157.201.152;SSSP;1;0;0;0;0;0;SA10
76;98.157.201.152;SSSP;1;0;0;0;0;0;SA10_Rep2
76;98.157.201.152;SSSP;1;0;0;0;0;0;SA10_Rep3
76;98.157.201.152;SLDS;0;0;0;1;0;0;SA11
76;98.157.201.152;SLDS;0;0;0;1;0;0;SA11_Rep2
76;98.157.201.152;SLDS;0;0;0;1;0;0;SA11_Rep3
76;98.157.201.152;DPDS;0;0;0;1;0;0;SA12
76;98.157.201.152;DPDS;0;0;0;1;0;0;SA12_Rep2
76;98.157.201.152;DPDS;0;0;0;1;0;0;SA12_Rep3
76;98.157.201.152;DLDS;0;0;0;1;0;0;SA13
76;98.157.201.152;DLDS;0;0;0;1;0;0;SA13_Rep2
76;98.157.201.152;DLDS;0;0;0;1;0;0;SA13_Rep3
77;75.41.110.48;DPDL;0;0;0;0;0;1;SA2
77;75.41.110.48;DPDL;0;0;0;0;0;1;SA2_Rep2
77;75.41.110.48;DPDL;0;0;0;0;0;1;SA2_Rep3
77;75.41.110.48;SSDL;0;0;0;0;1;0;SA3
77;75.41.110.48;SSDL;0;0;0;0;1;0;SA3_Rep2
77;75.41.110.48;SSDL;0;0;0;0;1;0;SA3_Rep3
77;75.41.110.48;SSDP;0;0;0;0;0;1;SA4
77;75.41.110.48;SSDP;0;0;0;0;0;1;SA4_Rep2
77;75.41.110.48;SSDP;0;0;0;0;0;1;SA4_Rep3
77;75.41.110.48;SLDP;0;0;0;0;0;1;SA5
77;75.41.110.48;SLDP;0;0;0;0;0;1;SA5_Rep2
77;75.41.110.48;SLDP;0;0;0;0;0;1;SA5_Rep3
77;75.41.110.48;SPDL;0;0;0;0;1;0;SA6
77;75.41.110.48;SPDL;0;0;0;0;1;0;SA6_Rep2
77;75.41.110.48;SPDL;0;0;0;0;1;0;SA6_Rep3
77;75.41.110.48;SLSS;0;1;0;0;0;0;SA7
77;75.41.110.48;SLSS;0;1;0;0;0;0;SA7_Rep2
77;75.41.110.48;SLSS;0;1;0;0;0;0;SA7_Rep3
77;75.41.110.48;SPSL;0;0;0;0;0;0;SA8
77;75.41.110.48;SPSL;0;1;0;0;0;0;SA8_Rep2
77;75.41.110.48;SPSL;0;0;1;0;0;0;SA8_Rep3
77;75.41.110.48;SPDS;0;0;0;1;0;0;SA9
77;75.41.110.48;SPDS;0;0;0;1;0;0;SA9_Rep2
77;75.41.110.48;SPDS;0;0;0;1;0;0;SA9_Rep3
77;75.41.110.48;SSSP;1;0;0;0;0;0;SA10
77;75.41.110.48;SSSP;1;0;0;0;0;0;SA10_Rep2
77;75.41.110.48;SSSP;1;0;0;0;0;0;SA10_Rep3
77;75.41.110.48;SLDS;0;0;0;1;0;0;SA11
77;75.41.110.48;SLDS;0;0;0;1;0;0;SA11_Rep2
77;75.41.110.48;SLDS;0;0;0;1;0;0;SA11_Rep3
77;75.41.110.48;DPDS;0;0;0;0;0;1;SA12
77;75.41.110.48;DPDS;0;0;0;0;0;1;SA12_Rep2
77;75.41.110.48;DPDS;0;0;0;0;0;1;SA12_Rep3
77;75.41.110.48;DLDS;0;0;0;1;0;0;SA13
77;75.41.110.48;DLDS;0;0;0;0;1;0;SA13_Rep2
77;75.41.110.48;DLDS;0;0;0;1;0;0;SA13_Rep3
78;68.58.61.26;DPDL;0;0;0;0;0;1;SA2
78;68.58.61.26;DPDL;0;0;0;0;0;1;SA2_Rep2
78;68.58.61.26;DPDL;0;0;0;0;0;1;SA2_Rep3
78;68.58.61.26;SSDL;0;0;0;0;1;0;SA3
78;68.58.61.26;SSDL;1;0;0;0;0;0;SA3_Rep2
78;68.58.61.26;SSDL;0;0;0;0;1;0;SA3_Rep3
78;68.58.61.26;SSDP;0;0;0;0;0;1;SA4
78;68.58.61.26;SSDP;0;0;0;0;0;1;SA4_Rep2
78;68.58.61.26;SSDP;1;0;0;0;0;0;SA4_Rep3
78;68.58.61.26;SLDP;0;0;0;0;0;1;SA5
78;68.58.61.26;SLDP;0;1;0;0;0;0;SA5_Rep2
78;68.58.61.26;SLDP;0;0;0;0;0;1;SA5_Rep3
78;68.58.61.26;SPDL;0;0;1;0;0;0;SA6
78;68.58.61.26;SPDL;0;0;1;0;0;0;SA6_Rep2
78;68.58.61.26;SPDL;0;0;1;0;0;0;SA6_Rep3
78;68.58.61.26;SLSS;1;0;0;0;0;0;SA7
78;68.58.61.26;SLSS;1;0;0;0;0;0;SA7_Rep2
78;68.58.61.26;SLSS;0;1;0;0;0;0;SA7_Rep3
78;68.58.61.26;SPSL;0;0;1;0;0;0;SA8
78;68.58.61.26;SPSL;0;0;1;0;0;0;SA8_Rep2
78;68.58.61.26;SPSL;0;0;1;0;0;0;SA8_Rep3
78;68.58.61.26;SPDS;0;0;1;0;0;0;SA9
78;68.58.61.26;SPDS;0;0;1;0;0;0;SA9_Rep2
78;68.58.61.26;SPDS;0;0;1;0;0;0;SA9_Rep3
78;68.58.61.26;SSSP;0;0;1;0;0;0;SA10
78;68.58.61.26;SSSP;0;0;1;0;0;0;SA10_Rep2
78;68.58.61.26;SSSP;0;0;1;0;0;0;SA10_Rep3
78;68.58.61.26;SLDS;0;0;0;1;0;0;SA11
78;68.58.61.26;SLDS;0;1;0;0;0;0;SA11_Rep2
78;68.58.61.26;SLDS;0;1;0;0;0;0;SA11_Rep3
78;68.58.61.26;DPDS;0;0;0;0;0;1;SA12
78;68.58.61.26;DPDS;0;0;0;0;0;1;SA12_Rep2
78;68.58.61.26;DPDS;0;0;0;0;0;1;SA12_Rep3
78;68.58.61.26;DLDS;0;0;0;0;1;0;SA13
78;68.58.61.26;DLDS;0;0;0;0;1;0;SA13_Rep2
78;68.58.61.26;DLDS;0;0;0;1;0;0;SA13_Rep3
79;66.57.233.15;DPDL;0;0;0;0;0;1;SA2
79;66.57.233.15;DPDL;0;0;0;0;1;0;SA2_Rep2
79;66.57.233.15;DPDL;0;0;0;0;0;1;SA2_Rep3
79;66.57.233.15;SSDL;0;0;0;0;1;0;SA3
79;66.57.233.15;SSDL;1;0;0;0;0;0;SA3_Rep2
79;66.57.233.15;SSDL;0;0;0;0;0;0;SA3_Rep3
79;66.57.233.15;SSDP;1;0;0;0;0;0;SA4
79;66.57.233.15;SSDP;1;0;0;0;0;0;SA4_Rep2
79;66.57.233.15;SSDP;1;0;0;0;0;0;SA4_Rep3
79;66.57.233.15;SLDP;0;1;0;0;0;0;SA5
79;66.57.233.15;SLDP;0;1;0;0;0;0;SA5_Rep2
79;66.57.233.15;SLDP;0;0;0;0;0;1;SA5_Rep3
79;66.57.233.15;SPDL;0;0;1;0;0;0;SA6
79;66.57.233.15;SPDL;0;0;1;0;0;0;SA6_Rep2
79;66.57.233.15;SPDL;0;0;1;0;0;0;SA6_Rep3
79;66.57.233.15;SLSS;0;1;0;0;0;0;SA7
79;66.57.233.15;SLSS;1;0;0;0;0;0;SA7_Rep2
79;66.57.233.15;SLSS;1;0;0;0;0;0;SA7_Rep3
79;66.57.233.15;SPSL;0;0;1;0;0;0;SA8
79;66.57.233.15;SPSL;0;0;1;0;0;0;SA8_Rep2
79;66.57.233.15;SPSL;0;0;1;0;0;0;SA8_Rep3
79;66.57.233.15;SPDS;0;0;1;0;0;0;SA9
79;66.57.233.15;SPDS;0;0;1;0;0;0;SA9_Rep2
79;66.57.233.15;SPDS;0;0;1;0;0;0;SA9_Rep3
79;66.57.233.15;SSSP;1;0;0;0;0;0;SA10
79;66.57.233.15;SSSP;0;0;1;0;0;0;SA10_Rep2
79;66.57.233.15;SSSP;0;0;1;0;0;0;SA10_Rep3
79;66.57.233.15;SLDS;0;0;0;1;0;0;SA11
79;66.57.233.15;SLDS;0;0;0;1;0;0;SA11_Rep2
79;66.57.233.15;SLDS;0;0;0;1;0;0;SA11_Rep3
79;66.57.233.15;DPDS;0;0;0;1;0;0;SA12
79;66.57.233.15;DPDS;0;0;0;1;0;0;SA12_Rep2
79;66.57.233.15;DPDS;0;0;0;1;0;0;SA12_Rep3
79;66.57.233.15;DLDS;0;0;0;0;1;0;SA13
79;66.57.233.15;DLDS;0;0;0;1;0;0;SA13_Rep2
79;66.57.233.15;DLDS;0;0;0;1;0;0;SA13_Rep3
80;98.211.182.80;DPDL;0;0;0;0;0;1;SA2
80;98.211.182.80;DPDL;0;0;0;0;1;0;SA2_Rep2
80;98.211.182.80;DPDL;0;0;0;0;1;0;SA2_Rep3
80;98.211.182.80;SSDL;1;0;0;0;0;0;SA3
80;98.211.182.80;SSDL;0;0;0;0;1;0;SA3_Rep2
80;98.211.182.80;SSDL;0;0;0;0;1;0;SA3_Rep3
80;98.211.182.80;SSDP;0;0;0;0;0;1;SA4
80;98.211.182.80;SSDP;0;0;0;0;0;1;SA4_Rep2
80;98.211.182.80;SSDP;0;0;0;0;0;1;SA4_Rep3
80;98.211.182.80;SLDP;0;1;0;0;0;0;SA5
80;98.211.182.80;SLDP;0;0;0;0;0;1;SA5_Rep2
80;98.211.182.80;SLDP;0;0;0;0;0;1;SA5_Rep3
80;98.211.182.80;SPDL;0;0;0;0;1;0;SA6
80;98.211.182.80;SPDL;0;0;0;0;1;0;SA6_Rep2
80;98.211.182.80;SPDL;0;0;0;0;1;0;SA6_Rep3
80;98.211.182.80;SLSS;0;1;0;0;0;0;SA7
80;98.211.182.80;SLSS;1;0;0;0;0;0;SA7_Rep2
80;98.211.182.80;SLSS;0;1;0;0;0;0;SA7_Rep3
80;98.211.182.80;SPSL;0;1;0;0;0;0;SA8
80;98.211.182.80;SPSL;0;1;0;0;0;0;SA8_Rep2
80;98.211.182.80;SPSL;0;1;0;0;0;0;SA8_Rep3
80;98.211.182.80;SPDS;0;0;0;1;0;0;SA9
80;98.211.182.80;SPDS;0;0;0;1;0;0;SA9_Rep2
80;98.211.182.80;SPDS;0;0;0;1;0;0;SA9_Rep3
80;98.211.182.80;SSSP;1;0;0;0;0;0;SA10
80;98.211.182.80;SSSP;1;0;0;0;0;0;SA10_Rep2
80;98.211.182.80;SSSP;1;0;0;0;0;0;SA10_Rep3
80;98.211.182.80;SLDS;0;1;0;0;0;0;SA11
80;98.211.182.80;SLDS;0;0;0;1;0;0;SA11_Rep2
80;98.211.182.80;SLDS;0;0;0;1;0;0;SA11_Rep3
80;98.211.182.80;DPDS;0;0;0;0;0;1;SA12
80;98.211.182.80;DPDS;0;0;0;0;0;1;SA12_Rep2
80;98.211.182.80;DPDS;0;0;0;0;0;1;SA12_Rep3
80;98.211.182.80;DLDS;0;0;0;0;1;0;SA13
80;98.211.182.80;DLDS;0;0;0;1;0;0;SA13_Rep2
80;98.211.182.80;DLDS;0;0;0;1;0;0;SA13_Rep3
81;76.236.14.160;DPDL;0;0;0;0;0;1;SA2
81;76.236.14.160;DPDL;0;0;0;0;0;1;SA2_Rep2
81;76.236.14.160;DPDL;0;0;0;0;0;1;SA2_Rep3
81;76.236.14.160;SSDL;1;0;0;0;0;0;SA3
81;76.236.14.160;SSDL;0;0;0;0;1;0;SA3_Rep2
81;76.236.14.160;SSDL;0;0;0;0;1;0;SA3_Rep3
81;76.236.14.160;SSDP;0;0;0;0;0;1;SA4
81;76.236.14.160;SSDP;0;0;0;0;0;1;SA4_Rep2
81;76.236.14.160;SSDP;0;0;0;0;0;1;SA4_Rep3
81;76.236.14.160;SLDP;0;0;0;0;0;1;SA5
81;76.236.14.160;SLDP;0;0;0;0;0;1;SA5_Rep2
81;76.236.14.160;SLDP;0;0;0;0;0;1;SA5_Rep3
81;76.236.14.160;SPDL;0;0;1;0;0;0;SA6
81;76.236.14.160;SPDL;0;0;1;0;0;0;SA6_Rep2
81;76.236.14.160;SPDL;0;0;1;0;0;0;SA6_Rep3
81;76.236.14.160;SLSS;0;1;0;0;0;0;SA7
81;76.236.14.160;SLSS;1;0;0;0;0;0;SA7_Rep2
81;76.236.14.160;SLSS;1;0;0;0;0;0;SA7_Rep3
81;76.236.14.160;SPSL;0;0;1;0;0;0;SA8
81;76.236.14.160;SPSL;0;0;1;0;0;0;SA8_Rep2
81;76.236.14.160;SPSL;0;0;1;0;0;0;SA8_Rep3
81;76.236.14.160;SPDS;0;0;1;0;0;0;SA9
81;76.236.14.160;SPDS;0;0;1;0;0;0;SA9_Rep2
81;76.236.14.160;SPDS;0;0;1;0;0;0;SA9_Rep3
81;76.236.14.160;SSSP;0;0;1;0;0;0;SA10
81;76.236.14.160;SSSP;0;0;1;0;0;0;SA10_Rep2
81;76.236.14.160;SSSP;0;0;1;0;0;0;SA10_Rep3
81;76.236.14.160;SLDS;0;0;0;0;0;0;SA11
81;76.236.14.160;SLDS;0;1;0;0;0;0;SA11_Rep2
81;76.236.14.160;SLDS;0;1;0;0;0;0;SA11_Rep3
81;76.236.14.160;DPDS;0;0;0;0;0;1;SA12
81;76.236.14.160;DPDS;0;0;0;0;0;1;SA12_Rep2
